id,unit of measure (per pack),line item quantity,line item value,pack price,unit price,line item insurance (usd)
67868,60,3450,23632.5,6.85,0.11,46.32
67917,60,19172,46396.24,2.42,0.04,100.03
67925,60,18,247.28,13.74,0.23,0.25
67980,100,2744,244216.0,89.0,0.89,342.39
68007,100,2100,151200.0,72.0,0.72,325.99
68050,60,4555,37396.55,8.21,0.14,46.26
68096,60,840,6300.0,7.5,0.12,12.35
68110,120,36,2509.54,69.71,0.58,2.58
68116,30,106,1653.18,15.6,0.52,1.7
68117,60,415,4049.18,9.76,0.16,5.01
68126,100,1044,83520.0,80.0,0.8,117.1
68128,20,25,800.0,32.0,1.6,0.99
68138,25,10000,200000.0,20.0,0.8,330.0
68186,30,3550,5538.0,1.56,0.05,6.85
68207,240,800,4943.88,6.18,0.03,10.66
68219,300,745,22960.9,30.82,0.1,23.6
68230,120,1820,149604.0,82.2,0.68,322.55
68231,30,2157,33315.55,15.45,0.52,34.25
68241,30,48640,260224.0,5.35,0.18,364.83
68268,300,699,21543.18,30.82,0.1,30.2
68281,30,5,55.08,11.02,0.37,0.06
68341,30,105278,740104.34,7.03,0.23,1595.66
68361,60,10508,43608.2,4.15,0.07,61.14
68367,30,131704,683543.76,5.19,0.17,958.33
68389,30,9,19.55,2.17,0.07,0.02
68397,30,9051,11313.75,1.25,0.04,14.0
68401,180,153,7650.0,50.0,0.28,14.99
68437,20,108,3456.0,32.0,1.6,5.7
68457,30,29031,193056.15,6.65,0.22,318.54
68462,336,120,4603.2,38.36,0.11,9.92
68481,100,601,48080.0,80.0,0.8,59.47
68482,300,40,1232.8,30.82,0.1,1.73
68494,30,19152,124488.0,6.5,0.22,244.0
68496,30,336,1192.8,3.55,0.12,1.23
68508,30,20000,480000.0,24.0,0.8,940.8
68515,25,1354,27080.0,20.0,0.8,44.68
68553,30,42660,151443.0,3.55,0.12,187.33
68572,30,10565,211300.0,20.0,0.67,217.22
68577,100,1505,120400.0,80.0,0.8,168.8
68583,1,160,800.0,5.0,5.0,0.99
68596,120,4800,291936.0,60.82,0.51,300.11
68627,60,3000,13863.09,4.62,0.08,27.17
68641,60,40,3199.67,79.99,1.33,3.29
68647,90,3,14.91,4.97,0.06,0.02
68651,20,3700,118400.0,32.0,1.6,232.06
68662,60,34910,283818.3,8.13,0.14,351.08
68675,60,1,50.66,50.66,0.84,0.05
68680,30,17188,180474.0,10.5,0.35,185.53
68735,25,10000,200000.0,20.0,0.8,330.0
68752,20,7,224.0,32.0,1.6,0.23
68779,60,11004,94084.2,8.55,0.14,202.85
68785,60,20520,49248.0,2.4,0.04,96.53
68820,30,22347,390625.56,17.48,0.58,842.19
68846,120,112,10080.0,90.0,0.75,19.76
68872,30,1262,28395.0,22.5,0.75,39.81
68875,30,240,6944.46,28.94,0.96,14.97
68878,20,545,16895.0,31.0,1.55,27.88
68893,30,15328,291978.46,19.05,0.64,572.28
68937,60,587,4020.95,6.85,0.11,4.97
68938,20,530,16430.0,31.0,1.55,16.89
68949,60,158000,347600.0,2.2,0.04,357.33
68993,60,57494,427180.42,7.43,0.12,921.0
68998,20,8,440.44,55.06,2.75,0.95
69006,100,2618,209440.0,80.0,0.8,345.58
69009,90,41,748.24,18.25,0.2,0.77
69051,100,3180,283020.0,89.0,0.89,290.94
69086,30,16013,73980.06,4.62,0.15,76.05
69148,60,6934,18028.4,2.6,0.04,38.87
69162,30,550,6050.0,11.0,0.37,6.22
69179,30,150000,1029000.0,6.86,0.23,1697.85
69198,20,5,160.0,32.0,1.6,0.31
69202,20,540,19720.8,36.52,1.83,20.27
69208,180,342,5800.32,16.96,0.09,12.51
69219,1,2988,73206.0,24.5,24.5,90.56
69235,120,24,850.06,35.42,0.3,0.87
69253,60,46100,83441.0,1.81,0.03,103.22
69301,120,4500,273600.0,60.8,0.51,322.03
69314,60,100,5550.0,55.5,0.92,5.71
69354,60,66660,168649.8,2.53,0.04,363.61
69366,30,500,10000.0,20.0,0.67,21.56
69376,30,127904,579405.12,4.53,0.15,1249.2
69461,30,4,119.68,29.92,1.0,0.15
69463,30,43065,128333.7,2.98,0.1,131.93
69483,60,39,1944.25,49.85,0.83,2.0
69493,120,2700,164160.0,60.8,0.51,193.22
69505,60,19,574.65,30.24,0.5,0.71
69528,100,2744,244216.0,89.0,0.89,342.39
69572,30,7108,138606.0,19.5,0.65,163.14
69591,50,80,99402.4,1242.53,24.85,102.19
69606,20,15,480.0,32.0,1.6,0.56
69630,90,22,580.11,26.37,0.29,0.72
69647,120,194,6984.0,36.0,0.3,8.64
69657,20,214,6848.0,32.0,1.6,8.06
69659,60,1152,4147.2,3.6,0.06,4.26
69667,30,141,2682.45,19.02,0.63,3.32
69683,25,10000,200000.0,20.0,0.8,330.0
69701,60,300,1650.0,5.5,0.09,1.7
69754,100,2100,151200.0,72.0,0.72,325.99
69767,60,40400,248460.0,6.15,0.1,486.98
69783,60,1320,7840.8,5.94,0.1,8.06
69790,60,774,42957.0,55.5,0.92,53.14
69871,60,22925,110040.0,4.8,0.08,181.57
69875,30,51828,405294.96,7.82,0.26,873.82
69881,60,300,2850.0,9.5,0.16,4.7
69898,100,30,2670.0,89.0,0.89,3.14
69900,100,2954,236320.0,80.0,0.8,292.33
69903,90,5291,23386.22,4.42,0.05,24.04
69908,30,128467,581955.51,4.53,0.15,1254.7
69922,20,77,2464.0,32.0,1.6,2.9
69925,25,15304,306080.0,20.0,0.8,505.03
69952,300,789,24316.98,30.82,0.1,25.0
69968,30,90,369.49,4.11,0.14,0.72
70014,60,2,71.35,35.67,0.59,0.09
70029,60,9072,77565.6,8.55,0.14,167.23
70041,30,8000,144000.0,18.0,0.6,148.03
70044,100,2500,200000.0,80.0,0.8,205.6
70131,30,572,13304.72,23.26,0.78,15.66
70138,30,120,1871.52,15.6,0.52,1.92
70144,20,35,1120.0,32.0,1.6,1.15
70162,25,5080,101600.0,20.0,0.8,219.05
70184,30,65000,420550.0,6.47,0.22,693.91
70207,60,12665,118417.75,9.35,0.16,166.02
70210,30,5208,35154.0,6.75,0.22,75.79
70211,240,20,143.05,7.15,0.03,0.15
70212,100,8,560.0,70.0,0.7,1.1
70219,100,5681,505609.0,89.0,0.89,595.1
70230,100,5085,355950.0,70.0,0.7,697.66
70236,120,175,41553.18,237.45,1.98,68.56
70260,60,40,1607.43,40.19,0.67,3.47
70299,60,86467,633803.11,7.33,0.12,1366.48
70309,100,1608,128640.0,80.0,0.8,132.24
70329,60,3,183.49,61.16,1.02,0.19
70356,30,246113,1048441.38,4.26,0.14,1729.93
70366,30,3600,181440.0,50.4,1.68,355.62
70368,90,58,1368.05,23.59,0.26,1.41
70374,60,4680,51433.2,10.99,0.18,52.87
70404,30,14374,46571.76,3.24,0.11,57.61
70461,120,1802,61808.6,34.3,0.29,133.26
70471,240,32000,320640.0,10.02,0.04,529.06
70486,60,24428,268463.72,10.99,0.18,442.97
70505,30,63652,203049.88,3.19,0.11,251.17
70508,30,80381,555432.71,6.91,0.23,1197.51
70511,30,827,9097.0,11.0,0.37,9.35
70516,100,3176,282664.0,89.0,0.89,290.58
70526,60,950,10877.5,11.45,0.19,11.18
70531,60,15825,34815.0,2.2,0.04,43.07
70553,60,2594,9338.4,3.6,0.06,9.6
70554,100,85,29750.0,350.0,3.5,64.14
70559,60,50000,117500.0,2.35,0.04,193.88
70573,30,19,63.01,3.32,0.11,0.08
70577,60,29847,70140.45,2.35,0.04,151.22
70582,100,56,4480.0,80.0,0.8,5.27
70614,100,3035,242800.0,80.0,0.8,300.34
70619,60,27634,58031.4,2.1,0.04,81.36
70714,100,6101,542989.0,89.0,0.89,558.19
70733,60,22430,41271.2,1.84,0.03,57.86
70750,20,450,14400.0,32.0,1.6,14.8
70763,30,8400,65100.0,7.75,0.26,140.36
70788,100,3200,284800.0,89.0,0.89,399.29
70795,60,53051,379314.65,7.15,0.12,531.8
70797,60,6,366.99,61.16,1.02,0.38
70812,60,407,2592.59,6.37,0.11,3.63
70813,240,436,850.2,1.95,0.01,1.19
70823,60,337,2308.45,6.85,0.11,2.86
70844,100,350,31150.0,89.0,0.89,32.02
70912,1,5994,146853.0,24.5,24.5,150.96
70978,30,252,509.04,2.02,0.07,0.63
70979,60,58234,131026.5,2.25,0.04,183.7
70981,100,3250,260000.0,80.0,0.8,509.6
70991,30,92500,435675.0,4.71,0.16,718.86
71001,60,12425,27956.25,2.25,0.04,28.74
71009,20,20,640.0,32.0,1.6,1.06
71012,100,8,560.0,70.0,0.7,1.1
71016,30,38584,60191.04,1.56,0.05,61.88
71045,100,50,400.0,8.0,0.08,0.47
71060,60,250,11850.3,47.4,0.79,23.23
71064,30,40805,195455.95,4.79,0.16,274.03
71076,60,3,253.94,84.65,1.41,0.26
71096,60,25342,60060.54,2.37,0.04,129.49
71111,100,3500,271950.0,77.7,0.78,336.4
71116,30,11194,51380.46,4.59,0.15,52.82
71150,60,1956,11618.64,5.94,0.1,14.37
71167,300,1943,59883.26,30.82,0.1,74.08
71180,30,29146,135528.9,4.65,0.16,139.32
71219,100,130,10400.0,80.0,0.8,14.58
71237,300,760,23423.2,30.82,0.1,28.97
71241,1,50,250.0,5.0,5.0,0.31
71244,60,5093,94109.04,18.48,0.31,116.41
71245,60,50000,117500.0,2.35,0.04,193.88
71263,20,728,23296.0,32.0,1.6,38.44
71284,30,7026,31617.0,4.5,0.15,37.21
71293,60,216,7311.6,33.85,0.56,7.52
71308,3,10,250.0,25.0,8.33,0.49
71309,100,337,2696.0,8.0,0.08,3.78
71316,120,5000,304000.0,60.8,0.51,357.81
71320,60,482,2410.0,5.0,0.08,2.98
71323,100,7238,644182.0,89.0,0.89,1062.9
71382,100,2744,244216.0,89.0,0.89,342.39
71386,100,6350,565150.0,89.0,0.89,665.18
71388,30,100,665.0,6.65,0.22,1.1
71391,20,416,13312.0,32.0,1.6,18.66
71402,60,7867,28321.2,3.6,0.06,29.11
71411,30,8000,180000.0,22.5,0.75,222.66
71439,60,164908,407322.76,2.47,0.04,878.19
71462,120,1473,36814.05,24.99,0.21,45.54
71469,60,672,2466.24,3.67,0.06,3.46
71477,30,15840,166320.0,10.5,0.35,170.98
71487,100,2419,215291.0,89.0,0.89,355.23
71516,60,19,428.24,22.54,0.38,0.44
71518,60,8698,36096.7,4.15,0.07,50.61
71532,30,240,312.0,1.3,0.04,0.32
71536,30,20856,218988.0,10.5,0.35,225.12
71554,240,13863,19824.09,1.43,0.01,20.38
71574,100,115,920.0,8.0,0.08,1.14
71594,20,27,864.0,32.0,1.6,0.89
71606,90,3,51.13,17.04,0.19,0.05
71649,30,14,278.66,19.9,0.66,0.34
71655,20,413,13216.0,32.0,1.6,16.35
71672,100,5100,408000.0,80.0,0.8,799.68
71712,100,5698,569800.0,100.0,1.0,670.65
71753,30,7,137.73,19.68,0.66,0.14
71767,30,3192,23940.0,7.5,0.25,51.61
71773,100,100,800.0,8.0,0.08,0.99
71784,60,500,5725.0,11.45,0.19,5.89
71809,60,592,5776.17,9.76,0.16,7.15
71840,20,2120,65720.0,31.0,1.55,67.56
71878,300,90,3033.0,33.7,0.11,5.0
71909,50,300,27300.0,91.0,1.82,38.27
71917,1,2988,73206.0,24.5,24.5,90.56
71920,60,1119,4476.0,4.0,0.07,5.54
71936,240,350,735.0,2.1,0.01,1.03
71956,60,36000,298440.0,8.29,0.14,306.8
71965,100,1145,91600.0,80.0,0.8,151.14
71971,60,3753,9532.62,2.54,0.04,20.55
72047,30,1,16.73,16.73,0.56,0.02
72049,60,22500,52875.0,2.35,0.04,74.13
72066,120,70,1803.18,25.76,0.21,2.23
72085,30,20370,72720.9,3.57,0.12,101.95
72088,60,12,325.33,27.11,0.45,0.4
72142,60,1575,12143.25,7.71,0.13,20.04
72150,60,872,14909.0,17.1,0.29,18.44
72158,120,7145,258363.2,36.16,0.3,557.03
72193,30,64260,289812.6,4.51,0.15,624.84
72239,100,15,120.0,8.0,0.08,0.14
72240,30,6878,123804.0,18.0,0.6,145.72
72241,1,5994,146853.0,24.5,24.5,150.96
72256,60,6500,22750.0,3.5,0.06,23.39
72263,30,56970,266049.9,4.67,0.16,573.6
72281,100,150,10500.0,70.0,0.7,20.58
72291,60,15750,40792.5,2.59,0.04,79.95
72293,60,100000,218000.0,2.18,0.04,224.1
72300,60,360,2775.6,7.71,0.13,3.89
72336,100,4555,364400.0,80.0,0.8,785.65
72377,20,3000,96000.0,32.0,1.6,98.69
72420,30,21896,145608.4,6.65,0.22,240.25
72424,30,92000,216200.0,2.35,0.08,466.13
72425,30,2,60.42,30.21,1.01,0.06
73301,120,98,10150.19,103.57,0.86,16.75
72426,1000,720,16164.0,22.45,0.02,19.99
72445,50,300,27300.0,91.0,1.82,38.27
72454,100,5995,533555.0,89.0,0.89,748.04
72467,60,25,171.25,6.85,0.11,0.2
72485,100,5361,428880.0,80.0,0.8,924.67
72492,20,4848,140592.0,29.0,1.45,197.11
72535,30,8000,144000.0,18.0,0.6,148.03
72538,100,6000,480000.0,80.0,0.8,493.44
72546,120,4033,245287.06,60.82,0.51,303.42
72557,100,3032,242560.0,80.0,0.8,300.05
72572,1,20,460.0,23.0,23.0,0.76
72586,100,7882,630560.0,80.0,0.8,1040.42
72597,60,22,282.13,12.82,0.21,0.29
72625,180,167,2832.32,16.96,0.09,5.55
72639,20,2068,55836.0,27.0,1.35,120.38
72695,30,570,7552.5,13.25,0.44,16.28
72698,60,591,6737.4,11.4,0.19,8.33
72719,50,500,45500.0,91.0,1.82,63.79
74707,240,3652,7304.0,2.0,0.01,7.51
72767,60,111,5994.0,54.0,0.9,6.16
72770,1,2683,13415.0,5.0,5.0,13.79
72776,20,1975,63200.0,32.0,1.6,104.28
72821,100,45,360.0,8.0,0.08,0.42
72832,30,20993,97617.45,4.65,0.16,120.75
72836,60,29107,238677.4,8.2,0.14,245.36
72885,20,3962,126784.0,32.0,1.6,130.33
72892,90,17357,173222.86,9.98,0.11,373.47
72914,30,23322,107747.64,4.62,0.15,110.76
72918,60,9,280.73,31.19,0.52,0.29
72922,100,3781,0.0,0.0,0.0,0.0
72933,60,11538,22960.62,1.99,0.03,23.6
72948,30,32,475.28,14.85,0.5,0.49
72976,100,2884,230720.0,80.0,0.8,323.47
72981,30,47963,206240.9,4.3,0.14,340.3
72988,20,34,1088.0,32.0,1.6,1.12
73003,30,19200,201600.0,10.5,0.35,207.24
73018,30,118537,534601.87,4.51,0.15,1152.6
73056,50,80,99402.4,1242.53,24.85,102.19
73059,30,172,457.9,2.66,0.09,0.54
73079,60,39360,281424.0,7.15,0.12,394.56
73087,60,35000,292250.0,8.35,0.14,630.09
73089,20,6,174.0,29.0,1.45,0.24
73095,60,11,198.34,18.03,0.3,0.2
73115,60,616,4219.6,6.85,0.11,5.22
73122,60,100,5550.0,55.5,0.92,6.53
73145,60,4448,133440.0,30.0,0.5,287.7
73152,60,19987,135311.99,6.77,0.11,139.1
73176,240,258,5919.28,22.94,0.1,7.32
73177,30,983,3184.92,3.24,0.11,3.94
73211,60,210,1438.5,6.85,0.11,1.78
73220,240,50000,103000.0,2.06,0.01,169.95
73239,60,19740,169961.4,8.61,0.14,333.12
73261,240,12,95.96,8.0,0.03,0.12
73275,300,3,70.35,23.45,0.08,0.09
73287,120,3,209.13,69.71,0.58,0.21
73314,100,2891,231280.0,80.0,0.8,381.61
73326,240,50000,103000.0,2.06,0.01,169.95
73335,20,6704,214528.0,32.0,1.6,252.5
73348,300,5362,165256.84,30.82,0.1,169.88
73360,30,180,2340.0,13.0,0.43,4.59
73373,20,89,2848.0,32.0,1.6,3.35
73379,60,22,543.68,24.71,0.41,0.67
73403,1000,57,2881.35,50.55,0.05,3.39
73507,100,5000,400000.0,80.0,0.8,560.8
73567,20,6705,214560.0,32.0,1.6,252.54
73569,60,15000,38100.0,2.54,0.04,62.86
73585,60,62,3792.2,61.16,1.02,3.9
73596,100,2769,246441.0,89.0,0.89,253.34
73607,336,300,11508.0,38.36,0.11,22.56
73661,60,90171,658248.3,7.3,0.12,1086.11
73665,60,185748,440222.76,2.37,0.04,949.12
73675,60,429,5255.25,12.25,0.2,6.5
73724,30,3320,59760.0,18.0,0.6,61.43
73726,240,1999,4197.9,2.1,0.01,5.19
73727,30,1776,31968.0,18.0,0.6,37.63
73748,60,36451,297075.65,8.15,0.14,367.48
73757,300,2265,69807.3,30.82,0.1,71.76
73776,100,128,10240.0,80.0,0.8,12.05
73782,60,65760,434673.6,6.61,0.11,511.61
73804,30,17760,168720.0,9.5,0.32,198.58
73806,30,6,66.1,11.02,0.37,0.07
73807,30,29380,137204.6,4.67,0.16,295.81
73818,100,5408,420201.6,77.7,0.78,905.95
73843,60,19177,45449.49,2.37,0.04,97.99
73861,30,49452,200280.6,4.05,0.13,330.46
73867,20,25,800.0,32.0,1.6,0.94
73906,30,8458,47364.8,5.6,0.19,48.69
73918,100,2499,199920.0,80.0,0.8,329.87
73961,120,480,17356.8,36.16,0.3,34.02
73986,100,3041,270649.0,89.0,0.89,334.79
73996,30,4500,90000.0,20.0,0.67,111.33
74008,240,20000,185600.0,9.28,0.04,306.24
74035,60,11,306.08,27.83,0.46,0.38
74135,30,51382,332441.54,6.47,0.22,548.53
74156,100,90,8010.0,89.0,0.89,9.43
74178,30,61386,92079.0,1.5,0.05,113.9
74183,100,2114,169120.0,80.0,0.8,173.86
74213,60,537,14023.43,26.11,0.44,17.35
74260,180,36,1800.0,50.0,0.28,2.97
74268,100,200,14000.0,70.0,0.7,30.18
74273,60,19,243.66,12.82,0.21,0.25
74288,30,10000,35000.0,3.5,0.12,35.98
74320,60,10725,23595.0,2.2,0.04,29.19
74329,100,100,7215.0,72.15,0.72,11.9
74333,60,15,289.91,19.33,0.32,0.3
74337,30,2348,34277.51,14.6,0.49,42.4
74343,20,540,17280.0,32.0,1.6,17.76
74357,100,6618,589002.0,89.0,0.89,825.78
74364,30,2146,6526.5,3.04,0.1,8.07
74385,20,35,1120.0,32.0,1.6,1.39
74398,30,78595,354463.45,4.51,0.15,584.86
74417,30,676,11202.19,16.57,0.55,13.86
74419,100,1265,101200.0,80.0,0.8,141.88
74439,100,2853,253917.0,89.0,0.89,418.96
74465,60,200,1900.0,9.5,0.16,3.14
74479,1,800,18400.0,23.0,23.0,39.67
74492,30,39330,511290.0,13.0,0.43,716.83
74499,180,270,4579.2,16.96,0.09,7.56
74502,100,11,1375.0,125.0,1.25,1.7
74517,300,2625,80902.5,30.82,0.1,95.22
74540,60,8904,12465.6,1.4,0.02,26.88
74569,30,1261,5063.76,4.02,0.13,9.92
74602,60,158000,440820.0,2.79,0.05,950.41
74609,100,1,89.0,89.0,0.89,0.12
74610,60,11755,96391.0,8.2,0.14,159.05
74660,30,1396,6044.68,4.33,0.14,13.03
74674,30,163,4195.98,25.74,0.86,8.22
74683,100,86,6880.0,80.0,0.8,11.35
74694,90,3,51.12,17.04,0.19,0.05
74697,60,408,5911.92,14.49,0.24,9.75
74699,60,30080,171155.2,5.69,0.09,369.01
74722,60,3,58.13,19.38,0.32,0.06
74729,20,3401,98629.0,29.0,1.45,138.28
74732,100,115,10235.0,89.0,0.89,16.89
74753,60,2,51.37,25.68,0.43,0.06
74771,60,19284,144614.29,7.5,0.12,178.89
74780,20,3678,106662.0,29.0,1.45,149.54
74786,100,2070,165600.0,80.0,0.8,232.17
74834,60,115,1249.75,10.87,0.18,1.28
74838,540,30,1207.5,40.25,0.07,2.37
74858,200,90,135.0,1.5,0.01,0.19
74906,60,80,475.2,5.94,0.1,0.59
74915,60,19930,164422.5,8.25,0.14,271.3
74930,100,2898,208656.0,72.0,0.72,408.97
74936,30,46802,537754.98,11.49,0.38,665.2
74941,30,6,71.03,11.84,0.39,0.07
74965,336,335,12850.6,38.36,0.11,27.71
74993,120,41,1049.33,25.59,0.21,1.08
75043,60,132,4468.2,33.85,0.56,4.59
75089,120,36,1696.63,47.13,0.39,1.74
75091,20,728,23296.0,32.0,1.6,32.66
75102,60,5360,14579.2,2.72,0.05,24.06
75114,60,49920,284044.8,5.69,0.09,612.4
75122,1,11626,29065.0,2.5,2.5,40.75
75136,60,54,2997.0,55.5,0.92,3.71
75139,60,3024,4384.8,1.45,0.02,8.59
75153,20,3337,106784.0,32.0,1.6,132.09
75177,300,4,93.81,23.45,0.08,0.12
75181,20,5,160.0,32.0,1.6,0.16
75198,60,25097,205795.4,8.2,0.14,211.56
75202,20,214,6848.0,32.0,1.6,7.04
75229,20,5000,160000.0,32.0,1.6,264.0
75309,60,99,6830.08,68.99,1.15,7.02
75331,60,76,1487.93,19.58,0.33,1.84
75336,30,14119,46592.7,3.3,0.11,65.32
75345,120,12560,454169.6,36.16,0.3,890.17
75352,30,39960,193406.4,4.84,0.16,239.24
75373,20,25,800.0,32.0,1.6,0.94
75422,60,38939,87612.75,2.25,0.04,90.07
75491,90,6,283.05,47.18,0.52,0.29
75494,20,500,16000.0,32.0,1.6,19.79
75502,30,11912,18582.72,1.56,0.05,22.99
75522,30,11517,37315.08,3.24,0.11,46.16
75534,30,18000,360000.0,20.0,0.67,370.08
75554,30,65025,665856.0,10.24,0.34,684.5
75581,60,8738,20534.3,2.35,0.04,44.27
75595,25,4,45.0,11.25,0.45,0.06
75623,20,750,24000.0,32.0,1.6,51.74
75641,30,60757,200498.1,3.3,0.11,281.1
75671,30,2688,4193.28,1.56,0.05,5.19
75682,120,252,16783.2,66.6,0.55,23.53
75703,20,168,5376.0,32.0,1.6,5.53
75706,60,934,5547.96,5.94,0.1,5.7
75717,100,21,2625.0,125.0,1.25,3.68
75729,100,2891,257299.0,89.0,0.89,424.54
75733,60,635,1206.5,1.9,0.03,1.24
75751,60,336,2436.0,7.25,0.12,5.25
75799,120,3393,73967.4,21.8,0.18,76.04
75810,30,1800,45000.0,25.0,0.83,63.09
75848,240,12,94.68,7.89,0.03,0.12
75879,25,10000,200000.0,20.0,0.8,330.0
75882,30,33439,155491.35,4.65,0.16,159.85
75912,168,2,288.0,144.0,0.86,0.62
75913,60,19,528.69,27.83,0.46,0.65
75925,30,82471,865945.5,10.5,0.35,1071.17
75970,100,15,120.0,8.0,0.08,0.14
75980,100,8500,680000.0,80.0,0.8,1466.08
76004,20,18,576.0,32.0,1.6,0.59
76063,60,3192,6703.2,2.1,0.04,8.29
76069,20,469,15008.0,32.0,1.6,18.56
76071,100,3300,237600.0,72.0,0.72,465.7
76073,60,13,324.4,24.95,0.42,0.33
76087,30,1000,13000.0,13.0,0.43,28.03
76097,60,13020,18879.0,1.45,0.02,37.0
76112,30,20700,226665.0,10.95,0.36,444.26
76113,60,33792,274053.12,8.11,0.14,281.73
76135,60,37075,177960.0,4.8,0.08,293.63
76136,100,6322,505760.0,80.0,0.8,519.92
76142,300,237,7304.34,30.82,0.1,9.04
76144,100,18,1298.7,72.15,0.72,1.53
76180,100,4004,320320.0,80.0,0.8,449.09
76189,60,75048,557606.64,7.43,0.12,1202.2
76197,20,450,14400.0,32.0,1.6,17.81
76217,100,2863,229040.0,80.0,0.8,283.32
76226,30,48150,505575.0,10.5,0.35,625.4
76227,100,200,17800.0,89.0,0.89,20.95
76263,60,3,19.32,6.44,0.11,0.02
76270,100,2530,196581.0,77.7,0.78,324.36
76298,100,6152,547528.0,89.0,0.89,767.63
76318,60,6493,11492.61,1.77,0.03,14.22
76319,30,4,78.7,19.68,0.66,0.08
76321,60,336,5040.0,15.0,0.25,8.32
76325,30,7000,128380.0,18.34,0.61,251.62
76327,60,17600,31680.0,1.8,0.03,37.29
76340,40,2400,264000.0,110.0,2.75,569.18
76374,1,20481,501784.5,24.5,24.5,620.71
76409,60,52080,356748.0,6.85,0.11,441.3
76442,20,185,5920.0,32.0,1.6,7.32
76459,30,96721,438146.13,4.53,0.15,944.64
76483,100,130,11570.0,89.0,0.89,24.94
76496,240,17,91.92,5.41,0.02,0.09
76505,30,3260,9714.8,2.98,0.1,9.99
76517,60,42000,461580.0,10.99,0.18,761.61
76541,20,500,16000.0,32.0,1.6,16.45
76551,240,60,927.34,15.46,0.06,2.0
76559,60,1966,4423.5,2.25,0.04,6.2
76578,60,48,4062.91,84.64,1.41,4.18
76586,20,6355,203360.0,32.0,1.6,251.56
76603,60,7,189.78,27.11,0.45,0.23
76619,100,500,35000.0,70.0,0.7,75.46
76638,120,122,3142.69,25.76,0.21,3.89
76712,120,110,3977.6,36.16,0.3,7.8
76766,100,530,42400.0,80.0,0.8,49.9
76772,60,1281,14728.5,11.5,0.19,18.22
76799,120,760,62472.0,82.2,0.68,122.45
76809,100,2890,257210.0,89.0,0.89,424.4
76813,60,45,406.8,9.04,0.15,0.8
76827,20,50,1600.0,32.0,1.6,2.64
76828,30,8,241.69,30.21,1.01,0.25
76833,100,2072,165760.0,80.0,0.8,232.4
76840,30,77473,515195.45,6.65,0.22,850.07
76855,200,100,698.98,6.99,0.03,1.51
76881,30,4416,5520.0,1.25,0.04,6.5
76914,20,1593,46197.0,29.0,1.45,64.77
76917,60,10000,81000.0,8.1,0.13,83.27
76938,30,58143,386650.95,6.65,0.22,833.62
77038,20,1270,40640.0,32.0,1.6,67.06
77044,60,50,2492.63,49.85,0.83,2.56
77737,20,1460,46720.0,32.0,1.6,65.5
77068,60,7,218.34,31.19,0.52,0.22
77070,60,6,479.95,79.99,1.33,0.49
77082,100,4000,400000.0,100.0,1.0,411.2
77712,100,30,2400.0,80.0,0.8,3.96
77090,100,90,8010.0,89.0,0.89,9.43
77092,300,2,49.99,25.0,0.08,0.06
77103,60,33207,242411.1,7.3,0.12,399.98
77113,20,1230,38130.0,31.0,1.55,44.88
77136,300,435,13406.7,30.82,0.1,16.58
77138,30,1000,16453.48,16.45,0.55,32.25
77152,30,31579,135789.7,4.3,0.14,292.76
77181,30,196,439.04,2.24,0.07,0.54
77268,20,340,9860.0,29.0,1.45,13.82
77293,240,10000,31500.0,3.15,0.01,67.91
77296,120,4240,158406.4,37.36,0.31,310.48
77309,100,22,1958.0,89.0,0.89,3.23
77310,60,20970,222282.0,10.6,0.18,366.77
77324,60,10350,26806.5,2.59,0.04,52.54
77413,60,34165,76871.25,2.25,0.04,79.02
77420,30,514,14186.4,27.6,0.92,17.55
77735,30,2100,42000.0,20.0,0.67,51.95
77464,30,7248,76104.0,10.5,0.35,78.23
77480,90,57,1483.72,26.03,0.29,1.84
77494,60,9888,64173.12,6.49,0.11,79.38
77509,240,20000,185600.0,9.28,0.04,306.24
77517,20,50,1600.0,32.0,1.6,1.88
77519,60,14952,128736.72,8.61,0.14,252.32
77546,240,1650,2359.5,1.43,0.01,2.43
77547,100,50,400.0,8.0,0.08,0.47
77552,100,3036,270204.0,89.0,0.89,334.24
77565,30,26204,314185.96,11.99,0.4,440.49
77606,300,10,308.2,30.82,0.1,0.38
77610,30,560,10506.86,18.76,0.63,20.59
77651,60,23040,146995.2,6.38,0.11,288.11
77659,30,3,33.81,11.27,0.38,0.03
77671,240,11730,16773.9,1.43,0.01,17.24
77677,30,5000,28700.0,5.74,0.19,29.5
77750,300,1364,42038.48,30.82,0.1,58.94
77751,30,2538,3172.5,1.25,0.04,3.26
77772,120,160,5785.6,36.16,0.3,12.47
77780,60,168,9324.0,55.5,0.92,13.07
77781,120,300,12447.35,41.49,0.35,26.84
77782,3,10,250.0,25.0,8.33,0.49
77901,100,2744,244216.0,89.0,0.89,342.39
77910,60,259,7677.85,29.64,0.49,9.5
77925,30,472,9824.7,20.82,0.69,12.15
77926,30,28,78.79,2.81,0.09,0.08
77936,60,13,328.17,25.24,0.42,0.41
77941,300,60,1849.2,30.82,0.1,2.29
77952,1,5994,146853.0,24.5,24.5,150.96
77964,100,2334,186720.0,80.0,0.8,402.57
78026,30,22752,238896.0,10.5,0.35,245.59
78050,60,1888,17936.0,9.5,0.16,38.67
78071,30,252,3276.0,13.0,0.43,7.06
